company_id,company_name,city,registration_date,revenue,net_profit,authorized_capital,inn,contracts_count,customer_sum,supplier_sum,inspections_count,inspections_violations,inspections_knm,plaintiff_cases,defendant_cases,licenses_count,trademarks_count,branches_count,representatives_count,property_form_numeric,company_type_numeric
1236600001263-priborservis-ekaterinburg,"""ПРИБОРСЕРВИС - ЕКАТЕРИНБУРГ""",Екатеринбург,2023-01-13,,,10000.0,6678126788.0,,,,,,,,,,,,,11.0,2
1240200040189-dzhulkontrolz,"""ДЖУЛКОНТРОЛЗ""",Уфа,2024-11-21,,,235000.0,277967609.0,,,,,,,,,,,,,11.0,2
1257200000782-kub,"""КУБ""",Тюмень,2025-01-23,,,10000.0,7203587228.0,,,,,,,,,,,,,11.0,2
1024840837196-tatos,"""ТАТОС""",Липецк,1994-08-18,2000000.0,50000.0,10000.0,4823008429.0,,,,,,,,,,,,,11.0,2
1027739535152-proizvodstvenny-kooperativ-alternativa,,Москва,1994-05-24,,,,7711003562.0,,,,1.0,0.0,0.0,1.0,0.0,,,,,11.0,0
1156451023519-rospribor,"""РОСПРИБОР""",Саратов,2015-10-08,,,10000.0,6452118288.0,,,,,,,0.0,2.0,,,,,11.0,2
1187746928775-ehlekhant-treyding,"""ЭЛЕХАНТ ТРЕЙДИНГ""",Москва,2018-11-09,,,10000.0,7704464731.0,,,,,,,,,,,,,11.0,2
1227700594769-protekh,"""ПРОТЕХ""",Москва,2022-09-21,,,30000.0,9703109512.0,,,,,,,,,,,,,11.0,2
1257700176480-zavod-f,ЗАВОД Ф,Москва,2025-04-14,,,50000.0,7730336736.0,,,,,,,,,,,,,11.0,2
1022601947521-neptun,"""НЕПТУН""",Ставрополь,1994-04-11,,,62400.0,2635001120.0,116.0,11000000.0,1500000000.0,27.0,13.0,25.0,15.0,3.0,7.0,2.0,,,6.0,3
1096731016513-tekhpribor,"""ТЕХПРИБОР""",Смоленск,2009-12-30,1700000.0,194000.0,10000.0,6731078998.0,1.0,0.0,4000000.0,,,,,,,,,,11.0,2
1127746570808-glosav-innovaciya,"""ГЛОСАВ-ИННОВАЦИЯ""",Москва,2012-07-24,,-6000.0,10000.0,7722782021.0,3.0,0.0,6900000.0,,,,1.0,1.0,,,,,11.0,2
1147746128793-ptp-gazkomplekt,"""ПТП ГАЗКОМПЛЕКТ""",Москва,2014-02-14,,,10000.0,7724909410.0,,,,,,,,,,,,,11.0,2
1152130007040-sonders,"""СОНДЕРС""",Чебоксары,2015-05-20,4200000.0,500000.0,10000.0,2130155263.0,,,,,,,1.0,0.0,,,,,11.0,2
1222200007314-sibirika,"""СИБИРИКА""",Барнаул,2022-05-11,2200000.0,10000.0,10000.0,2221256639.0,2.0,0.0,392000.0,,,,,,,,,,11.0,2
1227700807124-siidos,"""СИИДОС""",Москва,2022-11-29,,,10000.0,9717124856.0,,,,,,,,,,,,,11.0,2
1235800001997-kontrol,"""КОНТРОЛЬ""",Пенза,2023-03-10,,,10000.0,5835142149.0,,,,,,,,,,,,,11.0,2
1245000123917-severus,"""СЕВЕРУС""",,2024-11-02,,,100000.0,5003166331.0,,,,,,,,,,,,,11.0,1
1247800045350-paskal-inzhiniring,"""ПАСКАЛЬ ИНЖИНИРИНГ""",Санкт-Петербург,2024-05-02,275000.0,257000.0,10000.0,7814838186.0,,,,,,,,,,,,,11.0,2
1027301187407-prp-analitpribor-ooo,,Ульяновск,1994-08-05,953000.0,74000.0,10000.0,7325014665.0,3.0,0.0,82600.0,,,,,,,,,,11.0,0
1131031001045-skorpio,"""СКОРПИО""",Костомукша,2013-10-03,,-78000.0,15000.0,1004017991.0,,,,,,,1.0,1.0,,,,,11.0,2
1133528007821-gehs,"""ГЭС""",,2013-08-06,,,12500.0,3528204488.0,,,,,,,,,,,,,11.0,2
1147746263125-ntc-snt,"НТЦ ""СНТ""",Москва,2014-03-12,,-9000.0,15000.0,7722837390.0,,,,,,,0.0,8.0,,,,,11.0,2
1185053016180-npp-rdm-kontakt,"""НПП ""РДМ-КОНТАКТ""",Дедовск,2018-07-10,450000.0,-316000.0,10000.0,5017117214.0,1.0,0.0,10900000.0,,,,,,,,,,11.0,2
1225000032465-lehk,"""ЛЭК""",,2022-04-07,,-366000.0,235000.0,5044124860.0,,,,0.0,0.0,1.0,,,,,,,11.0,2
1246600037562-upm,"""УПМ""",Екатеринбург,2024-08-09,,,10000.0,6679177626.0,,,,,,,,,,,,,11.0,2
1247700657467-aehrofayber,"""АЭРОФАЙБЕР""",Москва,2024-10-03,,,10000.0,7743458107.0,,,,,,,,,,,,,11.0,2
1257700235979-kub,"""КУБ""",Москва,2025-05-26,,,200000.0,9724221000.0,,,,,,,,,,,,,11.0,2
5077746414279-nii-izmeritelnoy-tekhniki,"""НИИ ИЗМЕРИТЕЛЬНОЙ ТЕХНИКИ""",Москва,2007-03-26,,,10000.0,7728615203.0,,,,,,,0.0,2.0,,,,,11.0,2
1025801356679-skb-amrita,СКБ АМРИТА,Пенза,1997-12-25,,-49000.0,10500.0,5836614002.0,,,,2.0,1.0,0.0,,,,,,,11.0,2
1032304930107-sektor-avtomatika,"""СЕКТОР-АВТОМАТИКА""",Краснодар,2002-04-29,,-35000.0,20000.0,2309079112.0,,,,,,,,,,,,,11.0,2
1066031009593-tekhnokomplekt,"""ТЕХНОКОМПЛЕКТ""",Новоржев,2006-04-24,912000.0,74000.0,10000.0,6010003844.0,,,,2.0,0.0,2.0,,,,,,,11.0,2
1067759265232-skb-tsm,"""СКБ ТСМ""",Москва,2006-11-07,,,10000.0,7720567727.0,,,,,,,,,,,,,11.0,2
1087746506726-tpk-vp,"""ТПК ВП""",Москва,2008-04-14,335000.0,-2200000.0,10000.0,7709789116.0,5.0,0.0,2500000.0,,,,,,,,,,11.0,2
1207400015624-npo-lino-lab,"НПО ""ЛИНО ЛАБ""",Челябинск,2020-04-24,,,10000.0,7447294709.0,1.0,0.0,90000.0,,,,,,,1.0,,,11.0,2
1215200016800-npp-igo,"""НПП ""ИГО""",Арзамас,2021-05-04,,,10000.0,5243040533.0,,,,,,,,,,,,,11.0,2
1219100006817-npp-zhelezny-rassvet,"НПП ""ЖЕЛЕЗНЫЙ РАССВЕТ""",Евпатория,2021-04-21,,,10000.0,9110028044.0,,,,,,,,,,,,,11.0,2
1224700017068-mros,"""МРОС""",Всеволожск,2022-09-28,875000.0,-652000.0,100000.0,4706052424.0,,,,,,,,,,1.0,,,11.0,2
1230200006640-npp-tekhgis,"""НПП ТЕХГИС""",,2023-03-01,,-9000.0,10000.0,219010264.0,,,,,,,,,,,,,11.0,2
1257700303266-bitiks,"""БИТИКС""",Москва,2025-07-07,,,10000.0,9723255913.0,,,,,,,,,,,,,11.0,2
1027804869333-oksikon,"""ОКСИКОН""",Санкт-Петербург,2002-10-29,2500000.0,308000.0,10000.0,7810272037.0,,,,,,,,,,,,,11.0,2
1103850000495-konnekso,"""КОННЕКСО""",Иркутск,2010-01-14,515000.0,10000.0,10000.0,3812125457.0,1.0,0.0,60800.0,,,,1.0,1.0,,,,,11.0,2
1113327001006-zavod-ehtalon,"""ЗАВОД ""ЭТАЛОН""",Владимир,2011-02-15,,,10000.0,3327855056.0,55.0,0.0,19400000.0,1.0,0.0,1.0,,,,,,,11.0,2
1116193002320-npf-tekhnoskver,"НПФ ""ТЕХНОСКВЕР""",Москва,2011-05-11,,,12500.0,6161061132.0,,,,1.0,1.0,2.0,,,,,,,8.0,2
1147847292340-iis,"""ИИС""",Санкт-Петербург,2014-08-21,867000.0,47000.0,14000.0,7811588202.0,,,,,,,,,,,,,11.0,2
1197847220592-civfi,"""ЦИВФИ""",Санкт-Петербург,2019-11-07,138000.0,9000.0,10000.0,7813640497.0,,,,,,,,,,,,,11.0,2
1217700035960-smartsens,"""СМАРТСЕНС""",Москва,2021-02-02,,-426000.0,20000.0,9718168493.0,,,,,,,,,,,,,11.0,2
1057749060820-tigra,"""ТИГРА""",Москва,2005-11-15,,,10000.0,7721542852.0,,,,,,,,,,,,,11.0,1
1089847256751-ntc-ns-uvd,"""НТЦ НС УВД""",Санкт-Петербург,2008-06-30,843000.0,264000.0,10000.0,7806390983.0,,,,,,,,,,,,,11.0,2
1152651017309-biom-ehlektroniks,"""БИОМ ЭЛЕКТРОНИКС""",Ставрополь,2015-07-07,1300000.0,1200000.0,10000.0,2635211505.0,,,,,,,0.0,1.0,,,,,11.0,2
1233800000477-angara,"""АНГАРА""",Ангарск,2023-01-13,,-500000.0,10500.0,3801157898.0,,,,,,,,,,,,,11.0,2
1257700274215-kvalitet,"""КВАЛИТЕТ""",Москва,2025-06-23,,,150000.0,9722100360.0,,,,,,,,,,,,,11.0,2
1257800017012-biksanit,"""БИКСАНИТ""",Санкт-Петербург,2025-02-24,,,10000.0,7811805915.0,,,,,,,,,,,,,11.0,2
1097847056471-izmeritelnye-mashiny,"""ИЗМЕРИТЕЛЬНЫЕ МАШИНЫ""",Санкт-Петербург,2009-02-26,344000.0,20000.0,10000.0,7840408895.0,,,,,,,0.0,1.0,,,,,11.0,2
1107847099546-ptp,"""ПТП""",Санкт-Петербург,2010-04-01,3100000.0,25000.0,11000.0,7814464445.0,,,,,,,,,,,,,11.0,2
1125027016707-npf-maynkon,"НПФ ""МАЙНКОН""",Люберцы,2012-11-09,188000.0,-140000.0,100000.0,5027193711.0,2.0,0.0,862600.0,,,,,,,,,,11.0,2
1143123019478-npp-anod,"""НПП АНОД""",Белгород,2014-11-07,1800000.0,79000.0,10000.0,3123355150.0,,,,,,,1.0,0.0,,,,,11.0,2
1203600022757-avis,"""АВИС""",Воронеж,2020-07-29,1100000.0,12000.0,10000.0,3661176217.0,2.0,0.0,1600000.0,0.0,0.0,1.0,,,,,,,11.0,2
1210200032877-ntc-laplas,"""НТЦ ЛАПЛАС""",Благовещенск,2021-06-18,,-1000.0,10000.0,258954516.0,,,,,,,,,,,,,11.0,2
1251600013059-alfamarin,"""АЛЬФАМАРИН""",,2025-03-25,,,100000.0,1651098319.0,,,,,,,,,,,,,11.0,2
1257700147242-gaz-sens,"""ГАЗ-СЕНС""",Москва,2025-03-27,,,50000.0,9719078274.0,,,,,,,,,,,,,11.0,2
5167746469974-peredovye-teplovizionnye-sistemy,"""ПЕРЕДОВЫЕ ТЕПЛОВИЗИОННЫЕ СИСТЕМЫ""",Москва,2016-12-20,325000.0,-1100000.0,10000.0,7709984251.0,99.0,0.0,173800000.0,,,,1.0,0.0,,,,,11.0,2
1025203017729-real-inform,"""РЕАЛ - ИНФОРМ""",Нижний Новгород,2001-12-07,819000.0,15000.0,10000.0,5260102300.0,3.0,0.0,4400000.0,0.0,0.0,1.0,,,,1.0,,,11.0,2
1025401917749-insitekh,"""ИНСИТЕХ""",,2001-10-03,,-26000.0,,5405224745.0,,,,,,,,,,1.0,,,11.0,2
1177746128438-kmtp,"""КМТП""",Москва,2017-02-10,,-227000.0,10000.0,7722390056.0,,,,0.0,0.0,1.0,0.0,1.0,,,,,11.0,2
1224200004588-ehlektrosistema,"""ЭЛЕКТРОСИСТЕМА""",Кемерово,2022-04-13,200000.0,,100000.0,4205404509.0,,,,,,,1.0,0.0,,,,,11.0,2
1254700013787-krizo-tekhnologii,"""КРИЗО-ТЕХНОЛОГИИ""",Гатчина,2025-08-22,,,100000.0,4705125817.0,,,,,,,,,,,,,,2
1022401798781-tekhnoros,"""ТЕХНОРОС""",Красноярск,1999-03-25,,,10000.0,2463034184.0,,,,0.0,0.0,1.0,,,1.0,,,,11.0,2
1095003001554-ndt-sistemy,"""НДТ-СИСТЕМЫ""",Москва,2009-04-08,1700000.0,-2200000.0,10000.0,5046073410.0,3.0,0.0,3700000.0,,,,,,,,,,11.0,2
1227000001216-nehkst-inzhiniring,"""НЭКСТ-ИНЖИНИРИНГ""",Томск,2022-02-22,,,10000.0,7017490719.0,,,,,,,,,,,,,11.0,2
1227800131569-diayehlektronik,"""ДИАЙЭЛЕКТРОНИК""",Санкт-Петербург,2022-10-10,,-343000.0,10000.0,7811780795.0,,,,,,,,,,,,,11.0,2
1257200006733-artel-42,"""АРТЕЛЬ 42""",Тюмень,2025-04-23,,,10000.0,,,,,,,,,,,,,,,2
1257700106620-pro-riteyl,"""ПРО-РИТЕЙЛ""",Москва,2025-03-06,,,10000.0,9723249557.0,,,,,,,,,,,,,11.0,2
1037739504032-npp-vikont,"""НПП ВИКОНТ""",Москва,1995-07-19,,-44000.0,10000.0,7724096684.0,,,,,,,0.0,1.0,,,,,11.0,2
1065473001087-inform-tekhnika,"""ИНФОРМ-ТЕХНИКА""",Новосибирск,2006-01-16,660000.0,473000.0,10000.0,5408238746.0,7.0,0.0,6000000.0,,,,,,,,,,11.0,2
1135903001453-ruspriborsnab,"""РУСПРИБОРСНАБ""",Пермь,2013-03-14,,,10000.0,5903105571.0,,,,,,,0.0,1.0,,,,,11.0,2
1156952025482-ehkologichesky-uchyot,"""ЭКОЛОГИЧЕСКИЙ УЧЁТ""",Тверь,2015-11-30,23000.0,23000.0,10000.0,6950043719.0,,,,,,,,,,,,,11.0,2
1201800020333-tekhnologiya,"""ТЕХНОЛОГИЯ""",Ижевск,2020-10-29,,,50000.0,1840100299.0,,,,,,,0.0,1.0,,,,,11.0,2
1207800004763-sputnik,"""СПУТНИК""",Санкт-Петербург,2020-01-21,2300000.0,-89000.0,30000.0,7842178460.0,,,,,,,,,,,,,11.0,2
1217700365816-grinhaus,"""ГРИНХАУС""",Москва,2021-08-05,,,10000.0,9718177226.0,,,,,,,,,,,,,11.0,2
1236600060905-sdiam,"""СДИАМ""",Екатеринбург,2023-10-06,,-365000.0,10000.0,6671286165.0,,,,,,,,,,,,,11.0,2
1247800127926-slimklimat,"""СЛИМКЛИМАТ""",Санкт-Петербург,2024-12-24,,,10000.0,7801739082.0,,,,,,,,,,,,,11.0,2
1115905000090-soehks-ural,"""СОЭКС УРАЛ""",Пермь,2011-01-14,,,10000.0,5905282632.0,,,,0.0,0.0,1.0,,,,,,,11.0,2
1127404001889-zlatkalibr,"""ЗЛАТКАЛИБР""",Златоуст,2012-10-26,1800000.0,,28000.0,7404060216.0,,,,,,,,,,,,,11.0,2
1127746215871-petrogeoskan,"""ПЕТРОГЕОСКАН""",Москва,2012-03-27,2100000.0,73000.0,10000.0,7734676691.0,,,,,,,,,,,,,11.0,2
1127746324881-vian,"""ВИАН""",Москва,2012-04-25,,,20000.0,7701955604.0,,,,,,,0.0,2.0,,,,,11.0,2
1145262004931-micar,"""МИЦАР""",Нижний Новгород,2014-04-24,,-1000000.0,10000.0,5262300586.0,,,,,,,,,,,,,11.0,2
1185027006636-aeht-ehnergiya,"""АЭТ-ЭНЕРГИЯ""",Раменское,2018-03-28,,,10000.0,5040154750.0,,,,,,,3.0,0.0,,,,,11.0,2
1186658039039-npo-telemetriya,"""НПО ""ТЕЛЕМЕТРИЯ""",Екатеринбург,2018-05-18,,-6000.0,30000.0,6670467970.0,,,,,,,,,,,,,11.0,2
1218600000190-npp-gefes,"""НПП ""ГЕФЕС""",,2021-01-13,817000.0,43000.0,20000.0,8616013153.0,,,,,,,0.0,2.0,,,,,11.0,2
1247800021754-sudno-bereg,"""СУДНО-БЕРЕГ""",Санкт-Петербург,2024-03-01,,,10000.0,7804707321.0,,,,,,,,,,,,,11.0,2
1096234000554-pervaya-pribornaya-fabrika,"""ПЕРВАЯ ПРИБОРНАЯ ФАБРИКА""",Рязань,2009-01-29,,,10000.0,6234065340.0,,,,,,,0.0,2.0,,,,,11.0,2
1156658053200-npp-alviteks,"НПП ""АЛЬВИТЕКС""",Екатеринбург,2015-08-11,206000.0,19000.0,20000.0,6670353330.0,,,,,,,,,,,,,11.0,2
1167847169830-skif-test,"""СКИФ ТЕСТ""",Санкт-Петербург,2016-04-06,1200000.0,337000.0,10000.0,7839062233.0,,,,,,,2.0,2.0,,,,,11.0,2
1187746432411-meot,"""МЕОТ""",Москва,2018-04-24,,,10000.0,7751142851.0,,,,,,,,,,,,,11.0,2
1235000135963-integra,"""ИНТЕГРА""",Одинцово,2023-10-27,,-177000.0,10000.0,5032369664.0,,,,,,,,,,,,,11.0,2
1237700182499-vega-ehm,"""ВЕГА-ЭМ""",Москва,2023-03-07,1200000.0,278000.0,10000.0,9723192526.0,,,,0.0,0.0,1.0,,,,,,,11.0,2
1240200017771-vibroum,"""ВИБРОУМ""",,2024-05-24,,-322000.0,10000.0,277965633.0,,,,,,,,,,,,,11.0,2
1253800013686-gigavatt,"""ГИГАВАТТ +""",Иркутск,2025-08-26,,,10000.0,3849109821.0,,,,,,,,,,,,,,2
1257700149420-terrafiks,"""ТЕРРАФИКС""",Москва,2025-03-28,,,10000.0,9731149203.0,,,,,,,,,,,,,11.0,2
1122651017257-ntc,"""НТЦ""",Ессентуки,2012-06-08,3000000.0,173000.0,20000.0,2618800740.0,30.0,0.0,4300000.0,1.0,0.0,1.0,,,,,,,11.0,2
1133926024792-rentgenovskaya-optika,"""РЕНТГЕНОВСКАЯ ОПТИКА""",Калининград,2013-06-19,,20000.0,235000.0,3906298350.0,,,,,,,,,,,,,4.0,2
1217800061500-ehkstrim-inzhiniring,"""ЭКСТРИМ ИНЖИНИРИНГ""",Санкт-Петербург,2021-04-15,,,10000.0,7814789595.0,,,,,,,,,,,,,11.0,2
1244700001710-baltakvasistems,"""БАЛТАКВАСИСТЕМС""",Всеволожск,2024-01-29,158000.0,-304000.0,10000.0,4706073791.0,,,,,,,,,,,,,11.0,2
1247000008584-ehpa,"""ЭПА""",Томск,2024-11-13,,,10000.0,7000021236.0,,,,,,,,,,,,,11.0,2
1255900008836-tik-pa,ТИК-ПА,Пермь,2025-06-02,,,100000.0,5902072130.0,,,,,,,,,,,,,11.0,2
1202400002254-vibrehy,"""ВИБРЭЙ""",Красноярск,2020-02-03,,,10000.0,2465329722.0,,,,0.0,0.0,1.0,0.0,1.0,,,,,11.0,2
1232500000810-ehdem-gidro,"""ЭДЕМ ГИДРО""",Лесозаводск,2023-01-18,,,10000.0,2511122845.0,,,,,,,,,,,,,11.0,2
1235900011577-sb-tekhnika,"""СБ-ТЕХНИКА""",Пермь,2023-06-15,2700000.0,739000.0,10000.0,5903157026.0,5.0,0.0,614200.0,,,,,,,,,,11.0,2
1251800006237-tekhnofizika,"""ТЕХНОФИЗИКА""",Ижевск,2025-05-06,,,15000.0,1800035276.0,1.0,0.0,8900.0,,,,,,,,,,11.0,2
1255100001331-inzhtekhservis,"""ИНЖТЕХСЕРВИС""",Мурманск,2025-04-02,,,10000.0,5190237389.0,,,,,,,,,,,,,11.0,2
1021200759370-lks,,Йошкар-Ола,2001-04-26,,-7000.0,,1215072952.0,,,,,,,,,,,,,11.0,0
1025900906349-pnppk,"""ПНППК""",Пермь,1993-07-05,,,130400.0,5904000395.0,211.0,0.0,4100000000.0,30.0,12.0,41.0,115.0,25.0,5.0,4.0,2.0,0.0,11.0,3
1037739255399-manometr-standart,"""МАНОМЕТР-СТАНДАРТ""",Москва,2000-12-07,,,11400.0,7721215196.0,,,,,,,,,,,,,11.0,2
1157746492716-npp-ehlektrum-l,"НПП ""ЭЛЕКТРУМ-Л""",Москва,2015-06-02,,,10000.0,7719415053.0,,,,,,,,,,,,,11.0,2
1182468059267-npk-makskom,"НПК ""МАКСКОМ""",,2018-10-11,,,10000.0,2401006194.0,,,,0.0,0.0,1.0,,,,,,,11.0,2
1225900013701-seysprom,"""СЕЙСПРОМ""",Пермь,2022-07-21,,-115000.0,10000.0,5904402055.0,,,,,,,,,,,,,11.0,2
1242200016079-ndinovers,"""НДИНОВЕРС""",,2024-10-23,,,10000.0,2250005051.0,,,,,,,,,,,,,11.0,2
1247700617328-venstal,"""ВЕНСТАЛЬ""",Москва,2024-09-16,,,95000.0,9704250268.0,,,,,,,,,,,,,11.0,2
1137017018335-vaktronik,"""ВАКТРОНИК""",Томск,2013-09-18,,-81000.0,10000.0,7017337950.0,,,,,,,,,,,,,11.0,2
1147847181217-td-ehnergosoyuz,"""ТД ""ЭНЕРГОСОЮЗ""",Санкт-Петербург,2014-05-22,422000.0,60000.0,10000.0,7802860910.0,,,,,,,1.0,0.0,,,,,11.0,2
1155476010172-ehlmet,"""ЭЛМЕТ""",Новосибирск,2015-02-05,455000.0,33000.0,10000.0,5408001095.0,,,,,,,0.0,1.0,,,,,11.0,2
1157847449715-lidar,"""ЛИДАР""",Санкт-Петербург,2015-12-25,,-2200000.0,10000.0,7804555157.0,,,,,,,0.0,3.0,,,,,11.0,2
1191690070472-ngs,"""НГС""",Бугульма,2019-08-29,155000.0,-112000.0,19600.0,1645033793.0,,,,,,,,,,,,,11.0,2
1201600085741-imtia,"""ИМТИА""",Казань,2020-11-25,,,10000.0,1658229289.0,,,,0.0,0.0,1.0,,,,,,,11.0,2
1231600034490-integral-ehlektronika,"""ИНТЕГРАЛ-ЭЛЕКТРОНИКА""",Набережные Челны,2023-07-04,854000.0,,10000.0,1650425595.0,,,,,,,,,,,,,11.0,2
1247700741595,"""ЭЛЕКТРОНИКА ДЛЯ ЛАБОРАТОРИЙ И БИЗНЕСА""",Москва,2024-11-14,,899000.0,10000.0,9729389110.0,,,,,,,,,,,,,11.0,2
1253600013303-yarilo-pro,"""ЯРИЛО ПРО""",Воронеж,2025-09-12,,,10000.0,3662315897.0,,,,,,,,,,,,,,2
1026200952832-teplogazavtomatika,"""ТЕПЛОГАЗАВТОМАТИКА""",Рязань,1998-10-12,1000000.0,,13500.0,6228037866.0,6.0,0.0,1200000.0,,,,0.0,1.0,,,,,11.0,2
1037733039684-ays-fri-sistems,"""АЙС ФРИ СИСТЕМС""",Москва,2003-05-28,2300000.0,8000.0,10000.0,7733179538.0,,,,,,,0.0,1.0,,,,,11.0,2
1114230002380-berta,"""БЕРТА""",Топки,2011-08-11,1900000.0,214000.0,10000.0,4230000757.0,,,,,,,,,,,,,11.0,2
1207400037844-mega-sensor,"""МЕГА-СЕНСОР""",Челябинск,2020-10-15,,-15000.0,10000.0,7460050275.0,,,,,,,0.0,1.0,,,,,11.0,2
1229300042564-termotron,"""ТЕРМОТРОН""",Донецк,2000-06-14,,,235000.0,9303006833.0,,,,,,,,,,,,,11.0,2
1235500016784-lik-indastrial-grupp,"""ЛИК ИНДАСТРИАЛ ГРУПП""",Омск,2023-10-16,,3000.0,100000.0,5501284320.0,,,,,,,,,,2.0,,,11.0,2
1025501718406-oo-o-ptp-pribor,,Омск,2001-06-25,2600000.0,-213000.0,,5520006590.0,,,,,,,,,,,,,11.0,0
1035005009093-ob-edinennaya-ehnergiya,"""ОБЪЕДИНЕННАЯ ЭНЕРГИЯ""",Люберцы,1998-07-22,1000.0,-382000.0,12000.0,5027069464.0,,,,0.0,0.0,1.0,,,,,,,10.0,2
1133702005227-yunetal,"""ЮНЕТАЛ""",Иваново,2013-02-25,,,11000.0,3702693231.0,1.0,0.0,409300.0,,,,,,,,,,11.0,2
1181690070550-sas,"""САС""",Набережные Челны,2018-09-03,40000.0,1000.0,10000.0,1650368330.0,,,,,,,,,,,,,11.0,2
1187746636758-zavod-priborov,"""ЗАВОД ПРИБОРОВ""",Москва,2018-07-04,,,10000.0,7726435445.0,,,,,,,,,,,,,11.0,2
1247700748899-doza-tekh,"""ДОЗА ТЕХ""",Москва,2024-11-18,,,100000.0,7735209636.0,,,,,,,,,,,,,11.0,2
5067746901844-skatpred,"""СКАТПРЕД""",Москва,2006-10-05,,,10000.0,7727590122.0,,,,,,,,,,,,,11.0,2
1035753001547-vernoe-vremya,"""ВЕРНОЕ ВРЕМЯ""",,2002-03-25,150000.0,1000.0,20000.0,5753030123.0,,,,0.0,0.0,1.0,1.0,0.0,,,,,11.0,2
1055006313361-npo-sokba,НПО СОКБА,Одинцово,2005-03-31,,,25000.0,5032127591.0,,,,3.0,1.0,0.0,0.0,5.0,,,1.0,0.0,11.0,2
1245000044079-prinega,"""ПРИНЕГА""",,2024-04-04,,,10000.0,5031155885.0,,,,,,,,,,,,,11.0,2
1036301016256-vektor,"""ВЕКТОР""",Тольятти,1999-08-06,,-31000.0,,6322003159.0,,,,,,,,,,,,,11.0,2
1107746294655-as-lab,"""АС ЛАБ""",Москва,2010-04-16,253000.0,60000.0,10000.0,7727716262.0,2.0,0.0,1700000.0,,,,0.0,3.0,,,,,11.0,2
1147746622473-cifromer,"""ЦИФРОМЕР""",Москва,2014-06-03,,,30000.0,7727836104.0,,,,,,,,,,,,,11.0,2
1177746487511-avrora,"""АВРОРА""",Москва,2017-05-17,,,10000.0,7736302719.0,,,,,,,,,,,,,8.0,2
1247700695010-vnir,"""ВНИР""",Москва,2024-10-22,,-157000.0,10000.0,9729387419.0,,,,,,,0.0,1.0,,,,,11.0,2
1021603883070-ank,"""АНК""",Казань,1992-05-28,860000.0,65000.0,10000.0,1657005039.0,,,,,,,,,,,,,11.0,2
1036208011311-katena,"""КАТЕНА""",Рязань,2003-02-13,,,10000.0,6231013939.0,,,,,,,,,,,,,11.0,2
1085543061284-npf-intekh,"""НПФ ""ИНТЕХ""",Омск,2008-11-17,,,10000.0,5503209985.0,2.0,0.0,375000.0,,,,,,,,,,11.0,2
1145543008082-ehkotop-p,"""ЭКОТОП-П""",Омск,2014-02-21,,-2000.0,10000.0,5506229669.0,,,,,,,0.0,1.0,,,,,11.0,2
1255400012890-trektaym,"""ТРЕКТАЙМ""",Новосибирск,2025-04-18,,,10000.0,5405014804.0,,,,,,,,,,,,,11.0,2
1107746247487-zavod-mzehp,"""ЗАВОД МЗЭП""",Москва,2010-04-01,,,10000.0,7726650308.0,7.0,0.0,44200000.0,3.0,1.0,0.0,0.0,7.0,,,,,11.0,1
1235200007569-saensboks,"""САЕНСБОКС""",Кстово,2023-03-07,,,12000.0,5250077809.0,,,,,,,,,,,,,10.0,2
1237800023350-reom-itr,"""РЕОМ - ИТР""",Санкт-Петербург,2023-02-28,,-814000.0,10000.0,7810972695.0,,,,,,,,,,,,,11.0,2
1246600035252-spektral,"""СПЕКТРАЛ""",Екатеринбург,2024-07-25,,-41000.0,10000.0,6658574534.0,,,,,,,,,,,,,11.0,2
1247800062730-np,"""НПЪ""",Санкт-Петербург,2024-06-21,,,10000.0,7838123927.0,,,,,,,,,,,,,11.0,2
1254300002065-lizograf-pribor,"""ЛИЗОГРАФ ПРИБОР""",Киров,2025-03-28,,,50000.0,4345536551.0,,,,,,,,,,,,,11.0,2
1255500004297-moviakon,"""МОВИАКОН""",Омск,2025-04-07,,,10000.0,5505074853.0,,,,,,,,,,,,,11.0,2
1163328066186-ehnergoservis,"""ЭНЕРГОСЕРВИС""",Владимир,2016-10-06,216000.0,-5000000.0,20000.0,3329088029.0,1.0,0.0,2000000.0,0.0,0.0,1.0,,,,1.0,,,11.0,2
1197746693913-mcati,"""МЦАТИ""",Москва,2019-11-27,,-3000.0,10000.0,7728492590.0,,,,,,,,,,,,,11.0,2
1115476087121-lapis,"""ЛАПИС""",,2011-07-28,,,10000.0,5433185311.0,,,,,,,,,,,,,11.0,2
1157746279525-olfaktum,"""ОЛФАКТУМ""",Москва,2015-03-30,,-719000.0,11300.0,7729455190.0,1.0,0.0,1800000.0,,,,,,,,,,11.0,2
1161832072599-izmeritel,"""ИЗМЕРИТЕЛЬ""",Ижевск,2016-08-19,154000.0,-57000.0,10000.0,1831180989.0,,,,,,,0.0,3.0,,,,,11.0,2
1182375058634-npk-rehsi,"""НПК ""РЭСИ""",Москва,2018-07-10,,,10000.0,2311261697.0,,,,,,,0.0,1.0,,,,,11.0,2
1207700137688-akvameron,"""АКВАМЕРОН""",Москва,2020-03-24,,,100000.0,9701157687.0,,,,,,,,,,1.0,,,11.0,2
1227700717617-skb-region,"""СКБ РЕГИОН""",Москва,2022-11-02,,-2000.0,10000.0,9721184752.0,,,,,,,,,,,,,11.0,2
